gene	baseMean	log2FoldChange	lfcSE	pvalue	padj	significance
CHD6	1407.06142174306	-0.22984224542912	0.108376538223249	0.0226247931417593	0.0751491123934821	NS
EIF2S3	2508.11659891381	-0.175784083721449	0.0797844903778024	0.022633532448924	0.0751604096417098	NS
GLIPR2	1173.68633696364	-0.238544955549779	0.112637024603272	0.0226582874054721	0.0752248730650901	NS
FAM103A1	311.680994942486	0.25034250480248	0.118472684191112	0.0226934214356377	0.0753237562031538	NS
CD63	21848.6089638396	-0.172350991376108	0.0788732301458945	0.0227220713283129	0.0754010757253467	NS
GINS4	106.511908141238	-0.443878221535554	0.266911411696048	0.0227541064683311	0.0754895897912589	NS
USP5	1567.6806917723	-0.168131341966654	0.0761755363839484	0.0228182152282773	0.0756844453272424	NS
STOX2	36.5753608542994	-0.553991051047851	0.466249929824547	0.0228415511124538	0.0756999375960154	NS
TAF9	696.217443300303	0.233147291965237	0.109119390937878	0.0228305109264868	0.0756999375960154	NS
TRIM38	882.976811339338	0.210694450235469	0.0978864334139343	0.0228443916793657	0.0756999375960154	NS
ZNF397	254.432267576303	-0.293238620869804	0.144480269239713	0.0228410562073962	0.0756999375960154	NS
GBL	513.838282488311	-0.249665555832679	0.118827409818726	0.0229303514916608	0.0759669056476669	NS
ENAH	4655.67383781097	0.248085719698546	0.118429024043746	0.0229922645528789	0.0761361911816873	NS
TMED7	2494.92984325987	0.221671723302388	0.102853688812561	0.0229915203340975	0.0761361911816873	NS
PAQR3	288.376020026762	0.254668004668303	0.121335527835277	0.0230145754787384	0.0761563390694798	NS
POLD1	124.319505256096	-0.365432633319137	0.194525309466141	0.0230091737803032	0.0761563390694798	NS
RAB1A	3282.25763329626	0.159153913720906	0.071279852745606	0.0230046871846311	0.0761563390694798	NS
BAT1_4	449.380994620984	-0.510423775708664	0.719024336904856	0.0230449299790006	0.0762388660959419	NS
MDH1B	17.974351807635	-0.589312051638441	0.504400230304741	0.0230667089376461	0.0762929908015169	NS
CD320	266.033773566445	-0.276621374560058	0.134373546769632	0.0230843961633197	0.0763335598824662	NS
ASB8	514.898042141736	-0.246374766476067	0.117163754782644	0.0231249564475321	0.0764339589684592	NS
KBTBD7	116.803937079526	-0.398821152852079	0.223191177349117	0.0231259219246486	0.0764339589684592	NS
LOC100132814	33.6451018674445	-0.507517453436241	0.339639635533437	0.0231310439747588	0.0764339589684592	NS
FOSL1	267.941288251166	-0.411282589276664	0.239108413597425	0.0231683450715128	0.0765392535445565	NS
LOC100287046	60.1113780870864	-0.45266857975122	0.272953084388747	0.0231919317662016	0.0765992022679142	NS
UBP1	1251.86840884147	0.190379279048034	0.0874347305308184	0.0232189264698652	0.076670376335765	NS
FLNC	11535.1827008483	-0.254450943419587	0.120865490092348	0.0232644419137355	0.0768026593541373	NS
LOC729839	69.1079534943201	0.453996605568336	0.277486892940174	0.0232892784661202	0.0768666293490323	NS
LYPLAL1	200.924712113279	0.279345352772403	0.136585010282399	0.0233240801931265	0.0769634518676402	NS
C14orf37	86.9005782582813	-0.432677998906463	0.255632242381866	0.0234360015603814	0.0772965336074422	NS
PAICS	1023.55104947487	-0.24536895676251	0.117360793045417	0.0234317460358339	0.0772965336074422	NS
LOC100131774	26.583994668896	0.548945713756529	0.416461764340074	0.0235072215680083	0.0775132739291702	NS
FBXL13	9.24923650860464	-0.392620846331618	0.642603127438435	0.0235761005296137	0.0777221951432828	NS
U2AF1	656.759200832694	0.220862708599635	0.104083120515131	0.0236143255999542	0.0778134096224699	NS
ZNF204	33.5157809950156	-0.537525887281029	0.396256484904932	0.0236148223946601	0.0778134096224699	NS
LYPLA1	431.498871321475	0.277047645374303	0.135332442034957	0.0236263188312156	0.0778330765427036	NS
GALNT11	1115.41767288806	0.185413992084141	0.0849340010716184	0.0236758719509198	0.077978076507357	NS
C1orf96	131.95437303208	-0.323854650576821	0.165145127551514	0.0236836187885643	0.0779853490512127	NS
DNAJC8	1653.24230854401	-0.172812295707825	0.0787435444618781	0.0236973398750376	0.077994049892597	NS
PSMC3	1394.92501119681	0.171424618977481	0.0788261531517193	0.0236918236850732	0.077994049892597	NS
LIMA1	7793.35477920672	-0.259139411565976	0.125323354247154	0.0237355917059104	0.0780929271191096	NS
TMEM104	504.65017073921	0.226142552198293	0.106215950144351	0.0237384750049566	0.0780929271191096	NS
LOC400986	87.3852732276629	-0.441209462443572	0.267162978462665	0.0237660848818005	0.0781472384716841	NS
XPNPEP2	364.645784728693	0.275803997828129	0.134661077748375	0.02376423760768	0.0781472384716841	NS
MIDN	882.789252720911	-0.196571716702792	0.0910829407161018	0.0238330357380147	0.0783490878335854	NS
SLC25A1	1047.70388009388	0.222244526579534	0.104499446340163	0.0238447751065107	0.0783693822361509	NS
MRM1	51.7629876369392	0.437112470199628	0.257917107175753	0.0238587239888198	0.0783969273658302	NS
EMILIN1	11892.9529585618	0.19931771435938	0.0930306592909538	0.0239248513031283	0.0785786668950773	NS
FBXO42	459.993491498748	0.266419607430611	0.129466704932851	0.0239251949559088	0.0785786668950773	NS
MRPS23	323.72602517288	0.245628505223454	0.117909131418542	0.0239409889313737	0.0786122024612271	NS
C2orf16	39.3577100106876	-0.491683952891659	0.324605672426244	0.023993024335494	0.0787646963496747	NS
PDS5B	822.387044880939	-0.188144205177367	0.0868501447971375	0.0240067656486234	0.0787730739530686	NS
ZNF155	121.345891491552	-0.360444376814663	0.192854528034079	0.0240030222545462	0.0787730739530686	NS
PKNOX1	351.536275700805	-0.294691079268912	0.147408695509162	0.02401511211338	0.078782101247994	NS
TOMM20	2885.6466061831	0.175167224828831	0.080531367175773	0.0240269874565416	0.0788026982036117	NS
PPID	554.20128607665	-0.20496914738721	0.0953719300552846	0.0240415761026998	0.0788321824699612	NS
LPHN2	1957.5937743514	-0.212124874315914	0.099479247127834	0.0240570759045486	0.0788646399851093	NS
ECM2	810.867349491887	-0.313781247247424	0.160231803646759	0.0240882240875112	0.0789299965446028	NS
SMC1A	1179.46660714889	-0.174021444446811	0.0802175815708491	0.0240858064966618	0.0789299965446028	NS
TXNDC9	436.836237177438	0.2209349948336	0.103860031450026	0.0241085301748905	0.0789781537604603	NS
PAF1	1043.71730457306	-0.212393108256432	0.0994756180649054	0.0241253204127483	0.0790147735314019	NS
KIAA2018	792.471281421397	-0.209896467800215	0.0979001081807704	0.0241688769141588	0.0791390202212455	NS
LOC100287740	10.6556568170055	-0.58843328491014	0.702087970273963	0.0241765268984148	0.0791456635037619	NS
NFKB1	1023.96217668737	-0.199551277152221	0.0931927349335544	0.02419892755632	0.0792005811234276	NS
IFI35	354.678723958123	0.253071728434973	0.121898195953521	0.0242285575526903	0.0792791285944411	NS
ZNF702P	81.2170255272471	-0.38850195800525	0.214666029730425	0.02428648608355	0.0794502146971152	NS
YWHAG	3030.76482503861	0.158988403415648	0.0732285099196082	0.0243115837995323	0.0795138443431857	NS
ITGB1BP1	1024.02043169517	0.189146529630751	0.0878430709171736	0.0243272574942252	0.0795466292426127	NS
C9orf41	184.23452180656	-0.317312223188015	0.161459994288612	0.024349994352476	0.0795888475113049	NS
RNF182	123.578689147502	0.362246078462283	0.194232468187694	0.0243514740822941	0.0795888475113049	NS
ANKRD49	168.71113460744	0.320223255773041	0.163665432705313	0.0243765994081617	0.0796524761352789	NS
CEP110	227.895350346875	-0.286004569217579	0.141798756771486	0.0244187090206905	0.079771559863416	NS
WDR52	54.790064023535	-0.433666160267526	0.259142802099809	0.0244576248001918	0.0798801570834378	NS
IVD	545.010174171715	0.267075801301821	0.13057503767322	0.024535426208625	0.0801156774159184	NS
CP110	329.416652321737	-0.245028757773354	0.118404795533767	0.0245521918684145	0.0801332548695588	NS
TBCEL	494.57079618875	0.216452459903032	0.102077283782306	0.0245513731035012	0.0801332548695588	NS
ZNF713	14.1047184480857	-0.589938114045333	0.566037069205596	0.0245703074642422	0.080173795850876	NS
MRPL34	404.025329371809	0.229027483228419	0.108009893263329	0.0246051870684174	0.0802690069331133	NS
USP49	51.5570873924548	-0.441249633966948	0.264954115881725	0.024705251951748	0.0805767772713951	NS
CNNM3	472.222541148433	0.295101895046369	0.148432449862906	0.0247378994905334	0.0806645726787193	NS
PHLPPL	309.846648387452	0.268516027984989	0.131336660732202	0.0247712967368213	0.0807547714874841	NS
LOC100128471	14.980075156911	0.416884930395805	0.641164487616255	0.0248024799422884	0.0808086105536279	NS
MFAP3	820.310045894987	0.212652452025553	0.100182055697893	0.0247990650516334	0.0808086105536279	NS
QKI	2773.62557770843	0.173988759650956	0.0810672963179871	0.0248050294611349	0.0808086105536279	NS
CCDC104	597.923536085045	-0.208474547948867	0.0979928067585877	0.0248304397707472	0.0808539759417486	NS
LOC541471	432.089752995201	-0.303195961460993	0.154282641241763	0.0248252976985799	0.0808539759417486	NS
EID1	4201.20169004271	-0.156235096394312	0.0721249668494816	0.0248649389548289	0.0809475931754893	NS
SAT2	518.942741383306	-0.214104409679711	0.101030319638471	0.0248798769972366	0.0809775007214728	NS
BCL2L1	1849.97884663675	0.215361244608914	0.101867569689051	0.0249319348518266	0.0811281818150492	NS
ZNF195	170.261313271305	-0.318034078934438	0.163451133416158	0.0249797710937597	0.0812650593808079	NS
WDR22	1173.41747811501	-0.22392394015399	0.106438262056387	0.0250200793489803	0.0813773890583604	NS
LOC100288673	25.4482959516239	-0.545947872591106	0.534933297342956	0.0250580765846143	0.0814821520349584	NS
ARFRP1	320.382823827902	-0.238083536292609	0.114694822753848	0.025118886852097	0.0816610313732455	NS
TMEM116	108.746715191059	-0.376407187620177	0.207622791471112	0.0251261862646061	0.0816659054953034	NS
NTRK2	55.8066806415054	0.436930326982516	0.263074179097174	0.0251394455337921	0.0816881153551542	NS
SCML2	47.8585500332767	-0.453609185103298	0.28128987059838	0.0251446230077584	0.0816881153551542	NS
USP16	998.927324810413	0.177948666087978	0.0824579979210504	0.0251640977512289	0.0817325251066442	NS
LZTR1	1434.31647908868	0.217890311938627	0.104291503772845	0.0252110556126948	0.0818661584471271	NS
MORC4	805.345986039654	-0.229340417083819	0.10984602129013	0.0252177464229892	0.0818690038357592	NS
DIP2B	950.703155955652	-0.226747729639892	0.108049142617272	0.0252476631103177	0.0819472329629491	NS
GAB3	59.840977746954	0.411836219009049	0.238056062457511	0.025265585340049	0.0819865041686771	NS
TRIM16L	118.862460027635	-0.331141090031773	0.172928907055139	0.0252773742849621	0.0820058594313977	NS
HTATSF1	1321.12086192104	-0.197592229619443	0.092856787903425	0.0252985195328717	0.0820555528732628	NS
C17orf51	277.751609790855	-0.259723379908944	0.127208326945237	0.0253115626302506	0.0820789502150918	NS
MRVI1	5401.88022541175	0.320107758002386	0.168443713770173	0.0254057321856493	0.082365348647005	NS
ING4	464.229557034306	-0.259658482222484	0.127421036605463	0.0254386249650572	0.0824340252032234	NS
ZNF197	472.172573328948	-0.21998924988843	0.104262467147604	0.0254346051192445	0.0824340252032234	NS
ARSJ	1415.4453827751	0.255136560314648	0.124869896259456	0.0254626978451643	0.0824930477818486	NS
CHIC2	245.077624490719	0.272526844071726	0.13485696419604	0.0254892233085324	0.0825599871599118	NS
CD74	42.0192948075745	-0.470856046864213	0.301464819865308	0.0255329702215629	0.0826636515795827	NS
ZNF70	96.4590632044936	-0.388887300137453	0.219358103719363	0.0255291291932357	0.0826636515795827	NS
PLK3	177.268653779168	-0.306356613262968	0.155367227485114	0.025568518478353	0.0827597103851059	NS
C9orf7	188.240905868894	-0.297666348015696	0.150177842941688	0.0256122646780592	0.0828822538880888	NS
KIAA1715	1553.67270116184	0.227024451997002	0.108457890054223	0.0256384175539295	0.0829478214980073	NS
GABPA	820.810264863427	-0.192319072536484	0.0900756676385698	0.0257270655837864	0.0832155027382753	NS
SH3TC2	29.3577098594532	0.487389741769013	0.607406166121011	0.0257683505998769	0.0833298981273005	NS
EHD2	11532.1451273633	0.147141332929484	0.0696237801036672	0.0258116621033946	0.0834209481643042	NS
GALT	187.432840818889	-0.301900417821038	0.153918146611352	0.0258142806215819	0.0834209481643042	NS
ZXDC	662.006495829285	0.196572269834426	0.0931925414890234	0.02580994810712	0.0834209481643042	NS
LOC100129195	30.9167460761599	0.499187428547187	0.342465384705608	0.0258421854572239	0.0834919621931419	NS
RAB3IP	43.8400608565345	0.458760432010267	0.290686387895524	0.025866043638149	0.08354987254534	NS
C6orf125	235.35841793963	-0.333452248521016	0.176646937617456	0.0259036102957909	0.0836520259093432	NS
KIAA1609	418.961084055386	0.232203662503613	0.111188242065965	0.0259199672508556	0.0836856544123014	NS
ZNF665	44.206510929599	-0.493668619735068	0.344550305472414	0.0259838297522069	0.0838726095623735	NS
EGLN3	69.1176937330062	-0.497275554885425	0.509617741623216	0.0260052012210021	0.0839223546164817	NS
RUNDC2C	25.390216696291	-0.52880186164601	0.401241311891734	0.0260325057331819	0.0839912192307976	NS
WDR5	584.810990580513	0.205239975626525	0.0970178513574925	0.0260496449805509	0.0840272626176763	NS
TRAPPC4	433.83222532207	0.216322317443425	0.102997884474399	0.0260926135059688	0.0841465868447185	NS
TMEM129	1284.04632439123	0.174110191368399	0.0810265628356556	0.0261065505433219	0.084172253640937	NS
MCOLN1	502.125236523212	0.236561709479408	0.114217612624673	0.0261174554961503	0.0841881349326455	NS
PDIA4	3726.34170819631	-0.300164392315383	0.154634277376306	0.026150625312829	0.0842757620518727	NS
LOC100289283	45.2939401811662	-0.513367329440074	0.402015211569497	0.0261980136078305	0.0843898493704537	NS
MACF1	11045.3831742665	0.294725966476633	0.150759425242438	0.0261948622192885	0.0843898493704537	NS
LRP4	68.009119391071	-0.417142585166387	0.246134040304649	0.0262280362142616	0.0844672346516018	NS
TIFA	103.977576706326	-0.345526705220313	0.185367520184304	0.0262488104228213	0.0845148069410758	NS
PDCD6	956.716142943982	0.188290452113696	0.0887217385797503	0.026269518243541	0.0845621437743614	NS
TERF2IP	1200.71606640151	-0.182913967834305	0.0858938366225656	0.0262761083791443	0.0845640242236233	NS
C15orf24	969.102282675214	0.200515083503259	0.0948704415177723	0.026296106521511	0.084609044749286	NS
AP2S1	1070.8135919643	0.212060913558176	0.101112207632442	0.0263384517129129	0.0847259310298865	NS
SEC61A2	114.131066121437	-0.339182299584364	0.179736771828765	0.0263476172458146	0.0847360554639264	NS
ANAPC13	938.089714227504	-0.199242149959981	0.0936267868511594	0.0263805666227138	0.0848226485608155	NS
DENND5A	3315.66855670673	0.156399148423053	0.0722586479917598	0.0263966189169736	0.0848548845550202	NS
PARP10	424.244540610909	-0.248398547127791	0.121474958236116	0.0264510443893659	0.084991032634019	NS
TAZ	251.796218631945	0.259683912037876	0.128045244719368	0.0264503309735562	0.084991032634019	NS
WDTC1	1500.94100430107	0.190084278850067	0.0894994693565287	0.0264585017095366	0.0849955975519679	NS
C16orf52	38.3517980677911	0.516896619824619	0.401791389899857	0.0264990630807624	0.0850610765148708	NS
CTSB	26904.1569109581	0.158768624995405	0.0780653402443116	0.0265030499055922	0.0850610765148708	NS
FLJ39639	31.5991499529337	0.518889851599818	0.391633838774869	0.0264857840027937	0.0850610765148708	NS
GRASP	144.058337108405	-0.314791720403278	0.163382678436401	0.0264993323567668	0.0850610765148708	NS
RNF214	351.783708396881	-0.240157423562758	0.117998793129178	0.0265168408609964	0.0850859433279008	NS
EHD4	517.465907209238	0.228651821408974	0.110229215081495	0.026548595796245	0.0851296353475586	NS
ETV7	12.4070882291967	-0.539203275617434	0.682259074161952	0.0265404791371775	0.0851296353475586	NS
TMEM50B	733.139236668182	0.297088111039002	0.152588751914147	0.0265473146948226	0.0851296353475586	NS
LOC100287342	292.107233328034	-0.39569396938952	0.233104571868184	0.0265610172817733	0.0851500736173424	NS
PLD3	5461.79198832996	-0.143943419938287	0.0664654597050449	0.026570179780989	0.0851600572083598	NS
LOC643988	108.892954906378	0.357844583851129	0.195849372849285	0.0266045924247074	0.0852509470504961	NS
PDE12	363.335591956169	0.248598049416544	0.12104815263749	0.0266642349304474	0.0854226229398632	NS
HTR7	10.0006543063153	0.405656846374064	0.648986053285413	0.0266971523822067	0.0855086227346382	NS
FAM127A	4045.61525187625	0.165142494126527	0.0775489685643925	0.0267090305647981	0.0855122637937345	NS
LOC91316	216.487028016768	-0.288827783666576	0.146412636970587	0.0267104358071622	0.0855122637937345	NS
CYB561D1	447.763824807773	0.220907058296218	0.106555115339106	0.0267368990755312	0.085577526479536	NS
FLCN	1151.32071770226	-0.202328782387601	0.0961885738121958	0.0267519732517438	0.0856063144055801	NS
CHCHD6	94.5449491763371	-0.363846885156661	0.19972330226824	0.0268464262968981	0.0858846725265659	NS
PVRL3	643.754937049346	0.197829146485095	0.0939539004071843	0.0268511596918994	0.0858846725265659	NS
ADAM33	4733.62209349117	-0.199837735704841	0.0955628514510387	0.0269256409638376	0.0860642507992811	NS
DPYSL2	3602.49053368143	-0.240169302736102	0.117761448239052	0.026918055155977	0.0860642507992811	NS
RDBP_3	244.084978629736	-0.0238285772621236	0.31896060225829	0.0269232272492958	0.0860642507992811	NS
ZNF546	77.4700275029824	-0.37742069584784	0.212730442174474	0.0269331198684006	0.0860686172825874	NS
ANKRD36B	119.402213255256	-0.345582098708195	0.184021304586584	0.0269844305027311	0.0862130205306227	NS
MICALL2	571.29174696018	-0.260869510241427	0.129708264595428	0.0269915565547201	0.0862162242038246	NS
BRMS1	461.244597614647	0.239705073217052	0.116711692914178	0.0270124442926956	0.086263373926322	NS
FKBP1B	53.7788244587452	0.42866502434668	0.261424299560924	0.0271229377486159	0.086576958399572	NS
RICTOR	971.694099346765	0.180371352158547	0.0847765345105548	0.0271187122538998	0.086576958399572	NS
UNG	305.671890890382	-0.248497707294725	0.121765552095826	0.0271691380390767	0.0867047741591569	NS
PHB	1208.80762432302	0.176740111940698	0.0830263551653606	0.0272308206296952	0.0868622461409399	NS
PNKP	263.372881021886	-0.296738817023832	0.15290184668975	0.0272250915745289	0.0868622461409399	NS
MTBP	37.6010658359574	-0.480675835347945	0.330136192310505	0.0272423804731376	0.0868794376130865	NS
LOC100287260	1524.64769488323	-0.29375182909349	0.151998872020864	0.0272814189086745	0.0869842342015708	NS
LOC100288267	51.5243403600624	-0.426940067954866	0.259176328238166	0.0272899386775423	0.0869916994747104	NS
APP	24446.8048156282	-0.156238746144947	0.0727881898956295	0.0273519672008392	0.08716969175822	NS
IKBKB	872.714665663155	0.19420887685166	0.0918822446528927	0.0273927187120292	0.0872798097907607	NS
TSPO	1744.34952810264	0.188815276959556	0.0895119656933516	0.0274402185039343	0.0874113747817634	NS
KANK2	16426.8405208261	0.187419499540534	0.0926502284981061	0.0274764959289204	0.0875071392624292	NS
DNAJB14	538.591388112011	0.213926745311246	0.101708338746596	0.0275399309125148	0.0876893322587535	NS
COBLL1	694.685452887	-0.237882246545297	0.116972779444505	0.0275635514552181	0.0877446991836923	NS
LOC100287772	31.2514521572348	0.486553716803317	0.337038682198863	0.02762512462454	0.0879208306314473	NS
YIPF4	662.944318005922	0.270875774891813	0.13894799551968	0.0276625163022126	0.0880199388780008	NS
LIPC	22.3849067720388	-0.527787288752852	0.413394259657956	0.0276833577270312	0.0880663526427021	NS
CLK1	1515.40277284662	0.269843564477157	0.136116698029408	0.0277926347537514	0.0883940134024892	NS
SMAD7	244.962260359324	0.257919611522066	0.127857344804528	0.027804200760952	0.0884108280745718	NS
DFFA	442.136418883713	-0.221516292452328	0.107565161895336	0.0279178467082585	0.0887521521003114	NS
HIBCH	343.763568262067	-0.247564085049145	0.121540106994749	0.0279390139757868	0.0887993943067897	NS
IRAK1	2442.91897031724	0.2228120375136	0.108157489238404	0.0279546107540054	0.0888289143345512	NS
KCNAB2	135.161453369007	0.318178279413344	0.16779466805412	0.0279682000208223	0.0888520433874499	NS
C7orf30	242.663916730284	0.259283104981221	0.128592316457166	0.0279924550404157	0.0889090383417671	NS
LOC100129186	13.643547000205	-0.545312971627156	0.601437459155046	0.0280452129285337	0.0890565173734223	NS
LONRF1	244.292391132482	-0.324356417358929	0.173366628542495	0.0280894847777853	0.0891769888773882	NS
ARL6IP1	1516.38369811296	0.207951172808548	0.100309463452534	0.0281224956830112	0.0892480437769296	NS
MTMR15	456.046425357429	-0.219566170592616	0.106308241267974	0.0281245433407839	0.0892480437769296	NS
TMEM54	352.128806398632	-0.270229521486536	0.13578980732992	0.0281634197844869	0.0893512732234285	NS
PRPSAP2	152.210787908237	-0.333008205822715	0.180081890516996	0.0281771770577276	0.0893747810256374	NS
ZKSCAN3	79.0744088382817	-0.399598750550581	0.236652089792374	0.0281840297843799	0.0893763827396551	NS
PKD1P1	1059.47889744465	0.261492347231003	0.131569059846104	0.0282215069459254	0.0894750771895136	NS
NUDT16L1	229.881227353477	0.286224292554434	0.146524260792728	0.0282492639749428	0.0895429168769012	NS
BCAP29	897.476437461873	0.243195396460027	0.119992104532005	0.0282828395297039	0.089608996529755	NS
TAF4B	68.1261280307477	0.432484456096122	0.271989494997027	0.0282812354290627	0.089608996529755	NS
EXOSC6	134.362355104083	-0.333861187363407	0.179321391979638	0.0283306398457623	0.0897402495001874	NS
AKT3	821.018461877023	0.259335942742345	0.130895035861321	0.0283513332037214	0.0897641209534716	NS
C12orf68	22.9702677345426	0.530339712314654	0.445670230367352	0.0283523559998684	0.0897641209534716	NS
JMJD4	231.34982713625	-0.297245857047572	0.154393113712871	0.0283630597021885	0.0897641209534716	NS
SLC25A24	888.850796406121	0.20594566183012	0.0990326437343575	0.0283636771393462	0.0897641209534716	NS
ZNF189	323.456750611299	-0.264949541315654	0.133420590802081	0.0284142374758135	0.0899039244178548	NS
EIF3G	1874.71608588275	0.181096045469518	0.0858306198697245	0.0284358583396829	0.0899521198433466	NS
CYBASC3	1376.47823496163	-0.231785741617734	0.113385916999662	0.028442716771169	0.0899536056015408	NS
MTRF1L	495.318318084957	0.223364763747053	0.10934902031006	0.0284804021116043	0.0900525627063526	NS
ENPP5	49.5634828797668	-0.453906084341542	0.297748420286142	0.02856338506173	0.0902946703343419	NS
NKIRAS1	226.550994901612	-0.260719356182405	0.130629811984626	0.028574650213495	0.0903100056130212	NS
FGF2	1514.92858030084	-0.187557527152417	0.0895160476844872	0.028590322719928	0.0903392602999521	NS
TERF1	587.037496509245	-0.216142759602252	0.105249284446351	0.0287184090038246	0.0907236254821293	NS
ZNF266	504.528328908012	-0.256185533555258	0.129399873184713	0.0287265549794256	0.0907290027165348	NS
SPNS1	774.071843872433	-0.212114330056342	0.102296496538011	0.0287603072351506	0.0908152334314691	NS
C1QTNF6	109.433258544747	-0.388723459657289	0.228172842604294	0.0287998790265402	0.0909197974649521	NS
LNX1	181.83488314732	0.364603322658327	0.206727186580674	0.0288258513570429	0.0909778197665035	NS
LOC100129395	444.333104122117	0.264807930806136	0.133571251521671	0.0288311812356633	0.0909778197665035	NS
FBXW4	480.810279804837	0.224425106081542	0.109177436497841	0.0288445466832658	0.090999600560247	NS
LTBP4	25093.5016937343	-0.165010614927869	0.078808789090771	0.0288861190289831	0.0911103395896241	NS
HADHA	4556.19241716542	0.186248215160472	0.089033296105038	0.0289048967432472	0.0911491480727706	NS
CALM3	3867.96602365385	-0.174696249950525	0.0826729212901066	0.028955491678069	0.091286893901305	NS
RBM42	838.17841370236	0.200157587357217	0.0974048815556623	0.0289615451034893	0.091286893901305	NS
CYP7B1	15.2172517637637	0.525520308379955	0.605561476134173	0.0289976419524664	0.091380214568202	NS
CHD3	8124.43150491032	-0.152962238087412	0.0725380013927936	0.029112354344615	0.091721179049492	NS
CCBL2	751.659732443299	0.19739941706779	0.0952950760653406	0.029175004705579	0.0918980013992286	NS
YAF2	211.104390620442	0.325151129841185	0.173176942719419	0.0292153393109658	0.0920044682394091	NS
RECK	10965.7041477325	-0.24489866490086	0.122042912439047	0.0292282305919731	0.0920244827224914	NS
FAM109A	350.449541816345	0.332932412135196	0.182254587648338	0.029238842585402	0.0920373135708609	NS
BDP1	914.060572853831	0.179269902219069	0.0854978519101252	0.0292545004189705	0.0920621578625826	NS
CYBA	566.910420964694	0.206560028606008	0.100091371565322	0.029259812246808	0.0920621578625826	NS
GUSBL2	50.9850788957355	-0.422292508833426	0.261900182964133	0.0293013114763686	0.0921721326155652	NS
PIGC	274.606910284982	0.26947357396588	0.136912633606608	0.0293105134669135	0.0921804846133889	NS
ARF4	5080.70490708284	0.197701093150534	0.095352528381044	0.0293226251808891	0.0921979818103882	NS
HEATR7A	624.326508502628	0.241987993407364	0.120269694148346	0.0293557870543143	0.0922710003214104	NS
TMSB4X	34989.5790661096	-0.198436456475196	0.0954461731795306	0.0293589546477215	0.0922710003214104	NS
GLB1L	204.127025397524	-0.303761996706616	0.160121013952877	0.0294403987421909	0.0925063187435947	NS
TMEM107	117.543527070758	0.325409735804474	0.175487887714877	0.0295535785809509	0.0928412285630943	NS
LOC645954	69.5373323146464	-0.405428762276148	0.246190598813639	0.0295738588718535	0.0928842143465754	NS
ZADH2	604.564974246975	-0.197443376635666	0.0955045822420388	0.0295825245438274	0.0928907104320004	NS
TBXA2R	58.1618618217447	-0.408671287714115	0.249242230734804	0.0296269735462974	0.092988806850617	NS
ZNF462	232.900736082487	-0.364027745671929	0.20890127254429	0.0296207674704356	0.092988806850617	NS
CDKN2AIPNL	193.378484305513	0.277748989165627	0.142308447922648	0.0296483835505765	0.0930205633885218	NS
RNF185	1295.77671131178	0.214386321445082	0.104732893113406	0.0296503045800913	0.0930205633885218	NS
ATXN7	555.404091720166	0.204873685762665	0.0995232765845759	0.0296790334651847	0.0930899512563602	NS
METT10D	631.356567040026	-0.243682701874684	0.121563188792627	0.0296921461249277	0.0931103379596842	NS
APBA1	468.990284025731	-0.222228785826472	0.108810614184459	0.0297924981202168	0.0933696952386355	NS
ETNK2	273.290275398558	0.301703481203955	0.159282220351039	0.0297947472093174	0.0933696952386355	NS
FAM149B1	540.763271845386	-0.201780566021003	0.0985032591285666	0.0297819576608959	0.0933696952386355	NS
ADAMTS6	132.750432929888	-0.348021213517602	0.193996488877486	0.0298222107959824	0.0934173021187494	NS
FKBP10	5885.33050963196	-0.133894412155886	0.0637081141795039	0.0298232083113479	0.0934173021187494	NS
WHAMML1	119.541919001694	0.323989334527717	0.17514462044424	0.02983607416546	0.093436815891832	NS
BRCA2	58.667281776203	-0.433998130644196	0.280324485792293	0.029888059943282	0.0935788045366712	NS
PHKG1	13.2826082535229	-0.520417152617283	0.609472862254843	0.029900965531174	0.0935983981055868	NS
ARAP1	2628.01471084981	-0.185505451627801	0.0894331664303785	0.0299238220788039	0.093649125332198	NS
BTN2A2	184.514633465414	-0.284510958756065	0.147627100025303	0.0299591159707462	0.0937387450818015	NS
MPPE1	591.486169930124	0.207763950094982	0.101522276800167	0.0300358574592394	0.0939095066929047	NS
MSR1	96.5166802777446	-0.383052879703381	0.223413969381343	0.030040370606878	0.0939095066929047	NS
MXD4	3083.16510805391	-0.208568006891736	0.101496924200223	0.0300229574512792	0.0939095066929047	NS
PANX2	59.711525861155	-0.408572428714321	0.248589540207812	0.0300385544826826	0.0939095066929047	NS
GIPC1	1135.90246341248	0.199408610041218	0.0967255333928585	0.0300472503751592	0.0939101632147039	NS
KLRA1	44.7581056713151	-0.442346231645422	0.288900123617216	0.0300551331965193	0.0939139537077213	NS
LOC728989	27.5222031879996	0.500848700617108	0.387391320852804	0.0301134344526269	0.0940752511854863	NS
DAXX_1	273.727404357324	0.0652505174362944	0.326793884076507	0.0301684745146836	0.0942262912969708	NS
BICD1	157.339098499619	-0.363039015337914	0.209604589735301	0.0301917670131829	0.0942781280872954	NS
C14orf106	414.648518940544	0.231429400194907	0.11444585154153	0.0302365231307551	0.0943345456284804	NS
PMS2	247.780621986991	-0.270103403967467	0.138166083118359	0.0302366338367423	0.0943345456284804	NS
TTBK2	329.236047077527	-0.280153003036032	0.145628159626272	0.0302245090528451	0.0943345456284804	NS
