gene_id	gene_name	USA100_N315_Biofilm_10h_1	USA100_N315_Biofilm_10h_2	USA100_N315_Biofilm_10h_3	USA100_N315_Biofilm_10h_4	USA100_N315_Biofilm_24h_1	USA100_N315_Biofilm_24h_2	USA100_N315_Biofilm_24h_3	USA100_N315_Biofilm_24h_4	USA100_N315_Biofilm_24h_5	USA100_N315_Biofilm_24h_6	USA100_N315_Biofilm_24h_7	USA100_N315_Biofilm_24h_8	USA100_N315_Biofilm_5h_1	USA100_N315_Biofilm_5h_2	USA100_N315_Biofilm_5h_3	USA100_N315_Biofilm_5h_4	USA100_N315_Planktonic_10h_1	USA100_N315_Planktonic_10h_2	USA100_N315_Planktonic_10h_3	USA100_N315_Planktonic_10h_4	USA100_N315_Planktonic_24h_1	USA100_N315_Planktonic_24h_2	USA100_N315_Planktonic_24h_3	USA100_N315_Planktonic_24h_4	USA100_N315_Planktonic_24h_5	USA100_N315_Planktonic_24h_6	USA100_N315_Planktonic_24h_7	USA100_N315_Planktonic_24h_8	USA100_N315_Planktonic_5h_1	USA100_N315_Planktonic_5h_2	USA100_N315_Planktonic_5h_3	USA100_N315_Planktonic_5h_4
SA_RS00055	SA_RS00055	424.316	422.697	421.804	423.249	445.115	444.627	445.282	445.051	445.106	445.408	445.151	445.111	427.118	426.73	427.59	426.913	396.563	393.255	394.196	396.825	421.847	422.518	421.987	422.019	422.269	422.027	421.582	421.771	431.595	431.299	431.831	432.19
SA_RS00060	SA_RS00060	1273.316	1271.697	1270.804	1272.249	1294.115	1293.627	1294.282	1294.051	1294.106	1294.408	1294.151	1294.111	1276.118	1275.73	1276.59	1275.913	1245.563	1242.255	1243.196	1245.825	1270.847	1271.518	1270.987	1271.019	1271.269	1271.027	1270.582	1270.771	1280.595	1280.299	1280.831	1281.19
SA_RS00065	SA_RS00065	589.316	587.697	586.804	588.249	610.115	609.627	610.282	610.051	610.106	610.408	610.151	610.111	592.118	591.73	592.59	591.913	561.563	558.255	559.196	561.825	586.847	587.518	586.987	587.019	587.269	587.027	586.582	586.771	596.595	596.299	596.831	597.19
SA_RS00070	SA_RS00070	149.793	149.031	148.285	149.105	168.303	168.08	168.527	168.254	168.475	168.676	168.472	168.432	152.634	152.335	152.823	152.332	128.838	127.452	127.841	129.12	149.283	149.751	149.32	149.433	149.538	149.371	149.105	149.177	155.985	152.090238693708	156.072	156.297
SA_RS00075	SA_RS00075	1123.316	1121.697	1120.804	1122.249	1144.115	1143.627	1144.282	1144.051	1144.106	1144.408	1144.151	1144.111	1126.118	1125.73	1126.59	1125.913	1095.563	1092.255	1093.196	1095.825	1120.847	1121.518	1120.987	1121.019	1121.269	1121.027	1120.582	1120.771	1130.595	1130.299	1130.831	1131.19
SA_RS00080	SA_RS00080	227.052	225.732	224.908	226.114	247.51	247.069	247.663	247.41	247.489	247.789	247.553	247.544	230.072	229.719	230.492	229.876	200.798	198.23	198.93	201.026	225.327	225.962	225.476	225.479	225.673	225.423	225.172	225.224	234.549	234.161	234.679	234.985
SA_RS00085	SA_RS00085	131.014	130.405	129.716	130.408	148.511	148.366	148.733	148.487	148.643	148.886	148.679	148.605	133.565	133.316	133.7	133.23	112.214	111.035	111.468	112.319	130.799	131.201	130.922	131.025	131.004	130.931	130.618	130.647	136.394	136.031	136.514	136.615
SA_RS00090	SA_RS00090	1765.316	1763.697	1762.804	1764.249	1786.115	1785.627	1786.282	1786.051	1786.106	1786.408	1786.151	1786.111	1768.118	1767.73	1768.59	1767.913	1737.563	1734.255	1735.196	1737.825	1762.847	1763.518	1762.987	1763.019	1763.269	1763.027	1762.582	1762.771	1772.595	1772.299	1772.831	1773.19
SA_RS00095	SA_RS00095	147.054	146.323	145.583	146.389	165.469	165.243	165.674	165.433	165.645	165.846	165.643	165.587	149.885	149.592	150.064	149.548	126.42	125.08	125.452	126.659	146.62	147.057	146.65	146.767	146.847	146.679	146.443	146.507	153.161	149.378713669635	153.252	153.461
SA_RS00100	SA_RS00100	457.316	455.697	454.804	456.249	478.115	477.627	478.282	478.051	478.106	478.408	478.151	478.111	460.118	459.73	460.59	459.913	429.563	426.255	427.196	429.825	454.847	455.518	454.987	455.019	455.269	455.027	454.582	454.771	464.595	464.299	464.831	465.19
SA_RS00115	SA_RS00115	331.316	329.698	328.804	330.25	352.115	351.627	352.282	352.051	352.106	352.408	352.151	352.111	334.118	333.731	334.591	333.913	303.563	300.256	301.197	303.826	328.847	329.518	328.988	329.02	329.27	329.028	328.583	328.772	338.597	338.301	338.833	339.191
SA_RS00125	SA_RS00125	691.316	689.697	688.804	690.249	712.115	711.627	712.282	712.051	712.106	712.408	712.151	712.111	694.118	693.73	694.59	693.913	663.563	660.255	661.196	663.825	688.847	689.518	688.987	689.019	689.269	689.027	688.582	688.771	698.595	698.299	698.831	699.19
SA_RS00130	SA_RS00130	172.959	172.049	171.299	172.25	192.416	192.11	192.605	192.315	192.469	192.746	192.512	192.517	176.006	175.678	176.252	175.748	149.852	148.088	148.507	150.153	172.066	172.591	172.153	172.21	172.377	172.153	171.871	171.927	179.862	179.466	179.949	180.229
SA_RS00135	SA_RS00135	48.41	48.388	48.121	48.252	57.638	57.627	57.776	57.602	57.698	57.847	57.722	57.666	48.966	48.837	48.908	48.772	42.275	41.88	42.042	42.064	49.31	49.419	49.401	49.404	49.454	49.386	49.151	49.219	48.49	48.366	48.613	48.588
SA_RS00140	SA_RS00140	574.316	572.697	571.804	573.249	595.115	594.627	595.282	595.051	595.106	595.408	595.151	595.111	577.118	576.73	577.59	576.913	546.563	543.255	544.196	546.825	571.847	572.518	571.987	572.019	572.269	572.027	571.582	571.771	581.595	581.299	581.831	582.19
SA_RS00145	SA_RS00145	1192.316	1190.697	1189.804	1191.249	1213.115	1212.627	1213.282	1213.051	1213.106	1213.408	1213.151	1213.111	1195.118	1194.73	1195.59	1194.913	1164.563	1161.255	1162.196	1164.825	1189.847	1190.518	1189.987	1190.019	1190.269	1190.027	1189.582	1189.771	1199.595	1199.299	1199.831	1200.19
SA_RS00150	SA_RS00150	964.316	962.697	961.804	963.249	985.115	984.627	985.282	985.051	985.106	985.408	985.151	985.111	967.118	966.73	967.59	966.913	936.563	933.255	934.196	936.825	961.847	962.518	961.987	962.019	962.269	962.027	961.582	961.771	971.595	971.299	971.831	972.19
SA_RS00155	SA_RS00155	90.853	90.589	89.995	90.488	105.329	105.236	105.446	105.288	105.309	105.598	105.433	105.289	92.659	92.379	92.581	92.315	77.616	77.01	77.33	77.631	91.333	91.648	91.505	91.544	91.56	91.461	91.248	91.351	93.905	93.676	94.009	94.149
SA_RS00160	SA_RS00160	943.316	941.697	940.804	942.249	964.115	963.627	964.282	964.051	964.106	964.408	964.151	964.111	946.118	945.73	946.59	945.913	915.563	912.255	913.196	915.825	940.847	941.518	940.987	941.019	941.269	941.027	940.582	940.771	950.595	950.299	950.831	951.19
SA_RS00165	SA_RS00165	1765.316	1763.697	1762.804	1764.249	1786.115	1785.627	1786.282	1786.051	1786.106	1786.408	1786.151	1786.111	1768.118	1767.73	1768.59	1767.913	1737.563	1734.255	1735.196	1737.825	1762.847	1763.518	1762.987	1763.019	1763.269	1763.027	1762.582	1762.771	1772.595	1772.299	1772.831	1773.19
SA_RS00170	SA_RS00170	2500.316	2498.697	2497.804	2499.249	2521.115	2520.627	2521.282	2521.051	2521.106	2521.408	2521.151	2521.111	2503.118	2502.73	2503.59	2502.913	2472.563	2469.255	2470.196	2472.825	2497.847	2498.518	2497.987	2498.019	2498.269	2498.027	2497.582	2497.771	2507.595	2507.299	2507.831	2508.19
SA_RS00175	SA_RS00175	643.316	641.697	640.804	642.249	664.115	663.627	664.282	664.051	664.106	664.408	664.151	664.111	646.118	645.73	646.59	645.913	615.563	612.255	613.196	615.825	640.847	641.518	640.987	641.019	641.269	641.027	640.582	640.771	650.595	650.299	650.831	651.19
SA_RS00180	SA_RS00180	1345.316	1343.697	1342.804	1344.249	1366.115	1365.627	1366.282	1366.051	1366.106	1366.408	1366.151	1366.111	1348.118	1347.73	1348.59	1347.913	1317.563	1314.255	1315.196	1317.825	1342.847	1343.518	1342.987	1343.019	1343.269	1343.027	1342.582	1342.771	1352.595	1352.299	1352.831	1353.19
SA_RS00185	SA_RS00185	1117.316	1115.697	1114.804	1116.249	1138.115	1137.627	1138.282	1138.051	1138.106	1138.408	1138.151	1138.111	1120.118	1119.73	1120.59	1119.913	1089.563	1086.255	1087.196	1089.825	1114.847	1115.518	1114.987	1115.019	1115.269	1115.027	1114.582	1114.771	1124.595	1124.299	1124.831	1125.19
SA_RS00190	SA_RS00190	526.316	524.697	523.804	525.249	547.115	546.627	547.282	547.051	547.106	547.408	547.151	547.111	529.118	528.73	529.59	528.913	498.563	495.255	496.196	498.825	523.847	524.518	523.987	524.019	524.269	524.027	523.582	523.771	533.595	533.299	533.831	534.19
SA_RS00195	SA_RS00195	163.586	162.711	161.981	162.863	182.701	182.406	182.92	182.61	182.776	183.068	182.809	182.83	166.584	166.254	166.82	166.334	141.279	139.649	140.117	141.572	162.87	163.391	162.923	162.996	163.149	162.958	162.684	162.739	170.237	169.868	170.344	170.586
SA_RS00200	SA_RS00200	799.316	797.697	796.804	798.249	820.115	819.627	820.282	820.051	820.106	820.408	820.151	820.111	802.118	801.73	802.59	801.913	771.563	768.255	769.196	771.825	796.847	797.518	796.987	797.019	797.269	797.027	796.582	796.771	806.595	806.299	806.831	807.19
SA_RS00205	SA_RS00205	769.316	767.697	766.804	768.249	790.115	789.627	790.282	790.051	790.106	790.408	790.151	790.111	772.118	771.73	772.59	771.913	741.563	738.255	739.196	741.825	766.847	767.518	766.987	767.019	767.269	767.027	766.582	766.771	776.595	776.299	776.831	777.19
SA_RS00210	SA_RS00210	1798.316	1796.697	1795.804	1797.249	1819.115	1818.627	1819.282	1819.051	1819.106	1819.408	1819.151	1819.111	1801.118	1800.73	1801.59	1800.913	1770.563	1767.255	1768.196	1770.825	1795.847	1796.518	1795.987	1796.019	1796.269	1796.027	1795.582	1795.771	1805.595	1805.299	1805.831	1806.19
SA_RS00215	SA_RS00215	277.491	275.964	275.077	276.434	298.212	297.75	298.4	298.153	298.226	298.502	298.277	298.264	280.442	280.088	280.875	280.223	250.071	247.017	247.946	250.364	275.368	276.054	275.538	275.484	275.758	275.502	275.131	275.248	285.101	284.717	285.248	285.585
SA_RS00220	SA_RS00220	1231.316	1229.697	1228.804	1230.249	1252.115	1251.627	1252.282	1252.051	1252.106	1252.408	1252.151	1252.111	1234.118	1233.73	1234.59	1233.913	1203.563	1200.255	1201.196	1203.825	1228.847	1229.518	1228.987	1229.019	1229.269	1229.027	1228.582	1228.771	1238.595	1238.299	1238.831	1239.19
SA_RS00225	SA_RS00225	1114.316	1112.697	1111.804	1113.249	1135.115	1134.627	1135.282	1135.051	1135.106	1135.408	1135.151	1135.111	1117.118	1116.73	1117.59	1116.913	1086.563	1083.255	1084.196	1086.825	1111.847	1112.518	1111.987	1112.019	1112.269	1112.027	1111.582	1111.771	1121.595	1121.299	1121.831	1122.19
SA_RS00230	SA_RS00230	7.431	7.21	7.556	7.329	7.008	7.251	7.338	7.03	7.443	7.196	7.174	7.324	7.623	7.817	8.016	7.903	7.65065732503821	7.65065732503821	7.65065732503821	6.176	8.655	7.974	7.801	7.516	8.334	7.881	7.942	7.788	8.499	8.253	8.279	8.702
SA_RS00235	SA_RS00235	7.452	7.095	7.475	7.259	7.053	7.341	7.526	7.098	7.532	7.238	7.188	7.332	7.62722421242068	7.665	7.62722421242068	7.864	7.62722421242068	6.319	6.037	7.62722421242068	8.762	8.029	8.002	7.668	8.515	8.037	8.337	7.946	8.426	8.246	8.258	8.638
SA_RS00240	SA_RS00240	532.316	530.697	529.804	531.249	553.115	552.627	553.282	553.051	553.106	553.408	553.151	553.111	535.118	534.73	535.59	534.913	504.563	501.255	502.196	504.825	529.847	530.518	529.987	530.019	530.269	530.027	529.582	529.771	539.595	539.299	539.831	540.19
SA_RS00245	SA_RS00245	1657.316	1655.697	1654.804	1656.249	1678.115	1677.627	1678.282	1678.051	1678.106	1678.408	1678.151	1678.111	1660.118	1659.73	1660.59	1659.913	1629.563	1626.255	1627.196	1629.825	1654.847	1655.518	1654.987	1655.019	1655.269	1655.027	1654.582	1654.771	1664.595	1664.299	1664.831	1665.19
SA_RS00250	SA_RS00250	1165.316	1163.697	1162.804	1164.249	1186.115	1185.627	1186.282	1186.051	1186.106	1186.408	1186.151	1186.111	1168.118	1167.73	1168.59	1167.913	1137.563	1134.255	1135.196	1137.825	1162.847	1163.518	1162.987	1163.019	1163.269	1163.027	1162.582	1162.771	1172.595	1172.299	1172.831	1173.19
SA_RS00255	SA_RS00255	619.316	617.697	616.804	618.249	640.115	639.627	640.282	640.051	640.106	640.408	640.151	640.111	622.118	621.73	622.59	621.913	591.563	588.255	589.196	591.825	616.847	617.518	616.987	617.019	617.269	617.027	616.582	616.771	626.595	626.299	626.831	627.19
SA_RS00260	SA_RS00260	631.316	629.697	628.804	630.249	652.115	651.627	652.282	652.051	652.106	652.408	652.151	652.111	634.118	633.73	634.59	633.913	603.563	600.255	601.196	603.825	628.847	629.518	628.987	629.019	629.269	629.027	628.582	628.771	638.595	638.299	638.831	639.19
SA_RS00265	SA_RS00265	2149.316	2147.697	2146.804	2148.249	2170.115	2169.627	2170.282	2170.051	2170.106	2170.408	2170.151	2170.111	2152.118	2151.73	2152.59	2151.913	2121.563	2118.255	2119.196	2121.825	2146.847	2147.518	2146.987	2147.019	2147.269	2147.027	2146.582	2146.771	2156.595	2156.299	2156.831	2157.19
SA_RS00270	SA_RS00270	310.357	308.748	307.87	309.299	331.153	330.662	331.325	331.082	331.154	331.437	331.185	331.162	313.236	312.862	313.709	313.012	282.694	279.455	280.416	282.984	308.069	308.743	308.227	308.228	308.479	308.224	307.811	307.972	317.918	317.566	318.118	318.435
SA_RS00275	SA_RS00275	1087.316	1085.697	1084.804	1086.249	1108.115	1107.627	1108.282	1108.051	1108.106	1108.408	1108.151	1108.111	1090.118	1089.73	1090.59	1089.913	1059.563	1056.255	1057.196	1059.825	1084.847	1085.518	1084.987	1085.019	1085.269	1085.027	1084.582	1084.771	1094.595	1094.299	1094.831	1095.19
SA_RS00280	SA_RS00280	86.169	85.928	85.358	85.825	100.166	100.093	100.286	100.159	100.112	100.438	100.31	100.125	87.853	87.55	87.771	87.561	73.672	73.09	73.4	73.684	86.715	87.029	86.863	86.894	86.87	86.831	86.64	86.726	88.897	88.3646502804389	88.982	89.1
SA_RS00285	SA_RS00285	505.316	503.697	502.804	504.249	526.115	525.627	526.282	526.051	526.106	526.408	526.151	526.111	508.118	507.73	508.59	507.913	477.563	474.255	475.196	477.825	502.847	503.518	502.987	503.019	503.269	503.027	502.582	502.771	512.595	512.299	512.831	513.19
SA_RS00295	SA_RS00295	814.316	812.697	811.804	813.249	835.115	834.627	835.282	835.051	835.106	835.408	835.151	835.111	817.118	816.73	817.59	816.913	786.563	783.255	784.196	786.825	811.847	812.518	811.987	812.019	812.269	812.027	811.582	811.771	821.595	821.299	821.831	822.19
SA_RS00300	SA_RS00300	1093.316	1091.697	1090.804	1092.249	1114.115	1113.627	1114.282	1114.051	1114.106	1114.408	1114.151	1114.111	1096.118	1095.73	1096.59	1095.913	1065.563	1062.255	1063.196	1065.825	1090.847	1091.518	1090.987	1091.019	1091.269	1091.027	1090.582	1090.771	1100.595	1100.299	1100.831	1101.19
SA_RS00305	SA_RS00305	235.896	234.541	233.688	234.934	256.435	255.984	256.593	256.339	256.424	256.713	256.477	256.47	238.909	238.562	239.342	238.707	209.376	206.692	207.381	209.571	234.091	234.734	234.259	234.229	234.424	234.184	233.924	233.991	243.442	243.044	243.578	243.875
SA_RS00310	SA_RS00310	592.316	590.697	589.804	591.249	613.115	612.627	613.282	613.051	613.106	613.408	613.151	613.111	595.118	594.73	595.59	594.913	564.563	561.255	562.196	564.825	589.847	590.518	589.987	590.019	590.269	590.027	589.582	589.771	599.595	599.299	599.831	600.19
SA_RS00315	SA_RS00315	505.316	503.697	502.804	504.249	526.115	525.627	526.282	526.051	526.106	526.408	526.151	526.111	508.118	507.73	508.59	507.913	477.563	474.255	475.196	477.825	502.847	503.518	502.987	503.019	503.269	503.027	502.582	502.771	512.595	512.299	512.831	513.19
SA_RS00325	SA_RS00325	574.316	572.697	571.804	573.249	595.115	594.627	595.282	595.051	595.106	595.408	595.151	595.111	577.118	576.73	577.59	576.913	546.563	543.255	544.196	546.825	571.847	572.518	571.987	572.019	572.269	572.027	571.582	571.771	581.595	581.299	581.831	582.19
SA_RS00330	SA_RS00330	259.614	258.15	257.273	258.591	280.276	279.836	280.449	280.209	280.295	280.571	280.349	280.331	262.6	262.234	263.037	262.384	232.467	229.531	230.367	232.746	257.604	258.285	257.782	257.704	257.972	257.72	257.389	257.477	267.216	266.817	267.36	267.684
SA_RS00335	SA_RS00335	1840.316	1838.697	1837.804	1839.249	1861.115	1860.627	1861.282	1861.051	1861.106	1861.408	1861.151	1861.111	1843.118	1842.73	1843.59	1842.913	1812.563	1809.255	1810.196	1812.825	1837.847	1838.518	1837.987	1838.019	1838.269	1838.027	1837.582	1837.771	1847.595	1847.299	1847.831	1848.19
SA_RS00340	SA_RS00340	1588.316	1586.697	1585.804	1587.249	1609.115	1608.627	1609.282	1609.051	1609.106	1609.408	1609.151	1609.111	1591.118	1590.73	1591.59	1590.913	1560.563	1557.255	1558.196	1560.825	1585.847	1586.518	1585.987	1586.019	1586.269	1586.027	1585.582	1585.771	1595.595	1595.299	1595.831	1596.19
SA_RS00345	SA_RS00345	203.632	202.479	201.723	202.784	223.793	223.385	223.93	223.67	223.786	224.084	223.826	223.798	206.675	206.305	207.028	206.466	178.446	176.197	176.75	178.684	202.195	202.774	202.315	202.369	202.536	202.281	202.014	202.135	210.94	210.576	211.034	211.384
SA_RS00350	SA_RS00350	961.316	959.697	958.804	960.249	982.115	981.627	982.282	982.051	982.106	982.408	982.151	982.111	964.118	963.73	964.59	963.913	933.563	930.255	931.196	933.825	958.847	959.518	958.987	959.019	959.269	959.027	958.582	958.771	968.595	968.299	968.831	969.19
SA_RS00360	SA_RS00360	1165.316	1163.697	1162.804	1164.249	1186.115	1185.627	1186.282	1186.051	1186.106	1186.408	1186.151	1186.111	1168.118	1167.73	1168.59	1167.913	1137.563	1134.255	1135.196	1137.825	1162.847	1163.518	1162.987	1163.019	1163.269	1163.027	1162.582	1162.771	1172.595	1172.299	1172.831	1173.19
SA_RS00365	SA_RS00365	895.316	893.697	892.804	894.249	916.115	915.627	916.282	916.051	916.106	916.408	916.151	916.111	898.118	897.73	898.59	897.913	867.563	864.255	865.196	867.825	892.847	893.518	892.987	893.019	893.269	893.027	892.582	892.771	902.595	902.299	902.831	903.19
SA_RS00370	SA_RS00370	102.938	102.552	101.914	102.418	118.41	118.314	118.556	118.371	118.477	118.745	104.612563868186	118.422	104.978	104.669	104.949	104.592	87.883	87.005	87.379	87.904	103.227	103.534	103.33	103.438	103.437	103.315	103.086	103.174	104.612563868186	106.486	104.612563868186	104.612563868186
SA_RS00375	SA_RS00375	466.316	464.697	463.804	465.249	487.115	486.627	487.282	487.051	487.106	487.408	487.151	487.111	469.118	468.73	469.59	468.913	438.563	435.255	436.196	438.825	463.847	464.518	463.987	464.019	464.269	464.027	463.582	463.771	473.595	473.299	473.831	474.19
SA_RS00380	SA_RS00380	493.316	491.697	490.804	492.249	514.115	513.627	514.282	514.051	514.106	514.408	514.151	514.111	496.118	495.73	496.59	495.913	465.563	462.255	463.196	465.825	490.847	491.518	490.987	491.019	491.269	491.027	490.582	490.771	500.595	500.299	500.831	501.19
SA_RS00385	SA_RS00385	562.316	560.697	559.804	561.249	583.115	582.627	583.282	583.051	583.106	583.408	583.151	583.111	565.118	564.73	565.59	564.913	534.563	531.255	532.196	534.825	559.847	560.518	559.987	560.019	560.269	560.027	559.582	559.771	569.595	569.299	569.831	570.19
SA_RS00390	SA_RS00390	613.316	611.697	610.804	612.249	634.115	633.627	634.282	634.051	634.106	634.408	634.151	634.111	616.118	615.73	616.59	615.913	585.563	582.255	583.196	585.825	610.847	611.518	610.987	611.019	611.269	611.027	610.582	610.771	620.595	620.299	620.831	621.19
SA_RS00395	SA_RS00395	209.458	208.262	207.487	208.577	229.713	229.297	229.857	229.603	229.7	230.001	229.741	229.731	212.482	212.138	212.878	212.289	183.959	181.634	182.222	184.206	207.927	208.56	208.077	208.108	208.3	208.049	207.775	207.869	216.832	216.483	216.926	217.26
SA_RS00400	SA_RS00400	1723.316	1721.697	1720.804	1722.249	1744.115	1743.627	1744.282	1744.051	1744.106	1744.408	1744.151	1744.111	1726.118	1725.73	1726.59	1725.913	1695.563	1692.255	1693.196	1695.825	1720.847	1721.518	1720.987	1721.019	1721.269	1721.027	1720.582	1720.771	1730.595	1730.299	1730.831	1731.19
SA_RS00405	SA_RS00405	916.316	914.697	913.804	915.249	937.115	936.627	937.282	937.051	937.106	937.408	937.151	937.111	919.118	918.73	919.59	918.913	888.563	885.255	886.196	888.825	913.847	914.518	913.987	914.019	914.269	914.027	913.582	913.771	923.595	923.299	923.831	924.19
SA_RS00410	SA_RS00410	156.768636007968	151.732	156.768636007968	156.768636007968	156.768636007968	156.768636007968	156.768636007968	156.768636007968	171.299	156.768636007968	156.768636007968	156.768636007968	155.398	155.093	156.768636007968	156.768636007968	156.768636007968	156.768636007968	156.768636007968	156.768636007968	156.768636007968	156.768636007968	152.014	156.768636007968	152.235	156.768636007968	156.768636007968	156.768636007968	158.812	158.461	156.768636007968	156.768636007968
SA_RS00415	SA_RS00415	340.28453058693	340.28453058693	334.804	336.249	340.28453058693	357.627	358.282	358.051	340.28453058693	340.28453058693	358.151	340.28453058693	340.118	340.28453058693	340.28453058693	340.28453058693	340.28453058693	306.255	340.28453058693	309.825	340.28453058693	340.28453058693	334.987	340.28453058693	340.28453058693	340.28453058693	340.28453058693	340.28453058693	344.595	340.28453058693	344.831	345.19
SA_RS00420	SA_RS00420	147.054	148.705294466144	148.705294466144	146.389	148.705294466144	165.243	148.705294466144	148.705294466144	165.645	165.846	148.705294466144	148.705294466144	149.885	148.705294466144	150.064	149.548	126.42	148.705294466144	125.452	148.705294466144	148.705294466144	148.705294466144	148.705294466144	148.705294466144	148.705294466144	148.705294466144	146.443	148.705294466144	153.161	148.705294466144	148.705294466144	148.705294466144
SA_RS00425	SA_RS00425	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728	186.728
SA_RS00430	SA_RS00430	1459.316	1457.697	1456.804	1458.249	1480.115	1460.74576605092	1480.282	1480.051	1480.106	1480.408	1480.151	1480.111	1462.118	1461.73	1462.59	1461.913	1431.563	1428.255	1429.196	1431.825	1456.847	1457.518	1456.987	1457.019	1457.269	1457.027	1456.582	1456.771	1466.595	1466.299	1466.831	1467.19
SA_RS00435	SA_RS00435	1180.316	1178.697	1177.804	1182.41324965709	1201.115	1200.627	1201.282	1201.051	1201.106	1201.408	1201.151	1201.111	1183.118	1182.73	1183.59	1182.913	1152.563	1149.255	1150.196	1152.825	1177.847	1178.518	1177.987	1178.019	1178.269	1178.027	1177.582	1177.771	1187.595	1187.299	1187.831	1188.19
